customer_id,date,product_id,quantity,price
C0510,2017-10-01,B,1,19.42
C0511,2017-10-01,A,3,10.83
C0511,2017-10-01,C,3,42.2
C0513,2017-10-01,A,1,9.63
C0513,2017-10-01,B,2,19.17
C0513,2017-10-01,C,2,42.96
C0517,2017-10-01,B,3,19.02
C0518,2017-10-01,A,1,9.39
C0518,2017-10-01,C,2,41.24
C0519,2017-10-01,A,1,9.88
C0519,2017-10-01,C,1,38.4
C0521,2017-10-01,A,2,10.72
C0521,2017-10-01,B,2,21.29
C0521,2017-10-01,C,1,39.93
C0522,2017-10-01,A,2,10.42
C0522,2017-10-01,B,3,18.6
C0523,2017-10-01,A,2,9.52
C0524,2017-10-01,B,1,19.2
C0524,2017-10-01,C,1,42.2
C0525,2017-10-01,A,1,9.34
C0525,2017-10-01,B,2,19.12
C0527,2017-10-01,B,2,18.92
C0528,2017-10-01,A,2,10.29
C0528,2017-10-01,B,2,20.25
C0528,2017-10-01,C,3,43.27
C0530,2017-10-01,A,2,10.97
C0530,2017-10-01,C,1,43.2
C0532,2017-10-01,B,4,21.24
C0533,2017-10-01,A,3,10.79
C0533,2017-10-01,B,1,19.96
C0535,2017-10-01,A,3,9.64
C0535,2017-10-01,B,1,21.93
C0536,2017-10-01,A,3,10.27
C0536,2017-10-01,B,1,19.18
C0537,2017-10-01,B,2,19.55
C0539,2017-10-01,B,2,21.85
C0539,2017-10-01,C,4,40.09
C0540,2017-10-01,A,3,10.31
C0540,2017-10-01,B,3,19.31
C0542,2017-10-01,B,4,19.52
C0544,2017-10-01,B,1,21.23
C0544,2017-10-01,C,2,40.39
C0549,2017-10-01,B,2,21.83
C0550,2017-10-01,A,1,9.56
C0550,2017-10-01,B,2,18.08
C0550,2017-10-01,C,3,40.01
C0551,2017-10-01,A,1,9.7
C0551,2017-10-01,C,1,38.28
C0553,2017-10-01,C,1,43.81
C0555,2017-10-01,A,2,9.07
C0555,2017-10-01,B,2,20.5
C0555,2017-10-01,C,1,43.92
C0556,2017-10-01,B,2,20.26
C0556,2017-10-01,C,1,40.57
C0557,2017-10-01,A,1,10.49
C0557,2017-10-01,B,1,20.26
C0559,2017-10-01,B,2,20.53
C0559,2017-10-01,C,1,38.48
C0560,2017-10-01,C,2,40.32
C0561,2017-10-01,C,1,40.9
C0562,2017-10-01,A,1,10.4
C0562,2017-10-01,B,2,21.18
C0563,2017-10-01,A,1,10.2
C0563,2017-10-01,B,1,21.1
C0567,2017-10-01,A,1,10.51
C0567,2017-10-01,C,2,42.01
C0568,2017-10-01,B,2,19.54
C0568,2017-10-01,C,2,42.71
C0571,2017-10-01,A,1,10.9
C0571,2017-10-01,B,3,18.92
C0571,2017-10-01,C,1,38.55
C0573,2017-10-01,A,1,9.63
C0573,2017-10-01,B,4,20.71
C0576,2017-10-01,A,1,9.31
C0576,2017-10-01,B,2,18.5
C0577,2017-10-01,A,1,9.33
C0577,2017-10-01,C,3,42.34
C0578,2017-10-01,B,1,19.52
C0578,2017-10-01,C,3,41.59
C0579,2017-10-01,A,4,10.76
C0583,2017-10-01,A,2,9.51
C0583,2017-10-01,B,1,18.97
C0584,2017-10-01,A,2,9.32
C0584,2017-10-01,B,3,19.11
C0585,2017-10-01,B,1,21.03
C0585,2017-10-01,C,3,41.75
C0586,2017-10-01,A,1,9.2
C0586,2017-10-01,C,3,42.68
C0588,2017-10-01,A,1,9.1
C0588,2017-10-01,B,3,18.35
C0589,2017-10-01,A,2,10.81
C0589,2017-10-01,B,1,19.0
C0590,2017-10-01,A,2,9.19
C0590,2017-10-01,B,2,18.3
C0592,2017-10-01,A,1,9.52
C0592,2017-10-01,C,3,38.29
C0594,2017-10-01,A,1,9.2
C0596,2017-10-01,B,2,20.43
C0596,2017-10-01,C,2,43.02
C0598,2017-10-01,A,2,9.29
C0598,2017-10-01,B,3,21.43
C0598,2017-10-01,C,2,40.04
C0602,2017-10-01,B,2,20.67
C0608,2017-10-01,A,2,9.85
C0608,2017-10-01,B,2,19.88
C0608,2017-10-01,C,1,37.57
C0609,2017-10-01,A,1,9.0
C0609,2017-10-01,B,2,19.37
C0609,2017-10-01,C,4,43.88
C0611,2017-10-01,B,1,18.42
C0613,2017-10-01,C,2,39.51
C0614,2017-10-01,A,3,9.41
C0614,2017-10-01,B,2,19.64
C0614,2017-10-01,C,1,43.8
C0615,2017-10-01,C,2,36.43
C0616,2017-10-01,C,1,36.38
C0617,2017-10-01,A,4,9.56
C0618,2017-10-01,A,2,10.63
C0618,2017-10-01,C,1,41.02
C0619,2017-10-01,A,2,10.64
C0619,2017-10-01,B,3,20.14
C0619,2017-10-01,C,4,43.3
C0620,2017-10-01,A,2,10.74
C0620,2017-10-01,C,2,38.97
C0624,2017-10-01,A,4,9.62
C0624,2017-10-01,C,1,38.31
C0626,2017-10-01,A,3,10.85
C0626,2017-10-01,C,3,40.22
C0627,2017-10-01,A,1,10.99
C0627,2017-10-01,B,1,20.49
C0627,2017-10-01,C,2,36.52
C0628,2017-10-01,A,2,10.28
C0629,2017-10-01,A,1,9.53
C0629,2017-10-01,B,2,18.87
C0629,2017-10-01,C,1,42.87
C0630,2017-10-01,A,2,9.49
C0630,2017-10-01,C,2,39.8
C0631,2017-10-01,A,1,9.31
C0631,2017-10-01,B,1,21.47
C0631,2017-10-01,C,3,42.76
C0633,2017-10-01,A,1,9.02
C0633,2017-10-01,C,1,42.31
C0634,2017-10-01,B,2,18.53
C0635,2017-10-01,B,4,20.93
C0639,2017-10-01,C,3,43.94
C0640,2017-10-01,A,4,10.73
C0644,2017-10-01,A,2,9.11
C0644,2017-10-01,B,4,21.05
C0645,2017-10-01,A,3,9.24
C0647,2017-10-01,C,3,42.56
C0648,2017-10-01,A,1,9.96
C0648,2017-10-01,B,1,19.32
C0649,2017-10-01,A,3,10.7
C0649,2017-10-01,B,1,20.47
C0649,2017-10-01,C,1,37.88
C0650,2017-10-01,B,2,19.67
C0654,2017-10-01,B,2,20.5
C0656,2017-10-01,A,1,10.4
C0656,2017-10-01,B,2,18.11
C0656,2017-10-01,C,1,36.53
C0657,2017-10-01,A,2,10.69
C0658,2017-10-01,C,2,38.1
C0659,2017-10-01,A,1,9.32
C0659,2017-10-01,B,2,21.38
C0659,2017-10-01,C,2,36.41
C0660,2017-10-01,A,2,9.38
C0660,2017-10-01,B,2,21.94
C0660,2017-10-01,C,2,41.02
C0664,2017-10-01,C,1,36.49
C0665,2017-10-01,B,2,18.8
C0666,2017-10-01,C,2,38.18
C0667,2017-10-01,A,2,10.68
C0667,2017-10-01,C,1,39.46
C0669,2017-10-01,B,2,18.18
C0669,2017-10-01,C,2,39.76
C0670,2017-10-01,B,2,21.49
C0670,2017-10-01,C,3,41.73
C0672,2017-10-01,B,2,18.06
C0674,2017-10-01,A,2,10.14
C0675,2017-10-01,B,3,20.66
C0676,2017-10-01,A,3,10.39
C0676,2017-10-01,B,1,18.22
C0678,2017-10-01,A,1,9.67
C0678,2017-10-01,C,1,42.11
C0681,2017-10-01,A,4,9.28
C0681,2017-10-01,B,2,21.65
C0682,2017-10-01,A,1,9.18
C0682,2017-10-01,B,1,18.99
C0684,2017-10-01,A,3,10.47
C0684,2017-10-01,C,2,37.89
C0685,2017-10-01,A,1,10.22
C0685,2017-10-01,B,1,21.58
C0686,2017-10-01,B,2,21.51
C0692,2017-10-01,B,2,20.56
C0697,2017-10-01,A,1,9.23
C0697,2017-10-01,B,1,19.95
C0699,2017-10-01,A,4,9.2
C0700,2017-10-01,A,2,10.3
C0702,2017-10-01,A,2,9.81
C0702,2017-10-01,B,1,20.59
C0702,2017-10-01,C,1,38.83
C0705,2017-10-01,A,3,9.21
C0705,2017-10-01,C,4,39.78
C0706,2017-10-01,B,4,20.61
C0706,2017-10-01,C,3,40.55
C0707,2017-10-01,B,3,19.1
C0707,2017-10-01,C,1,41.09
C0709,2017-10-01,A,3,10.34
C0709,2017-10-01,C,2,36.44
C0712,2017-10-01,B,1,18.92
C0712,2017-10-01,C,2,39.95
C0717,2017-10-01,C,1,38.74
C0722,2017-10-01,C,3,36.2
C0726,2017-10-01,A,3,10.61
C0726,2017-10-01,B,3,21.96
C0728,2017-10-01,A,4,9.09
C0728,2017-10-01,B,2,20.82
C0728,2017-10-01,C,2,36.99
C0729,2017-10-01,A,2,9.82
C0731,2017-10-01,A,1,9.48
C0731,2017-10-01,B,2,21.81
C0733,2017-10-01,B,4,18.9
C0734,2017-10-01,A,1,9.61
C0734,2017-10-01,B,1,19.96
C0734,2017-10-01,C,1,38.34
C0737,2017-10-01,A,3,9.08
C0737,2017-10-01,B,2,18.55
C0737,2017-10-01,C,3,37.79
C0739,2017-10-01,B,3,19.34
C0739,2017-10-01,C,3,41.84
C0741,2017-10-01,A,1,9.67
C0741,2017-10-01,B,4,19.51
C0743,2017-10-01,A,3,9.38
C0743,2017-10-01,B,2,20.7
C0744,2017-10-01,A,1,10.51
C0744,2017-10-01,B,4,18.25
C0744,2017-10-01,C,2,43.19
C0745,2017-10-01,A,1,9.43
C0745,2017-10-01,B,1,19.61
C0746,2017-10-01,C,3,37.56
C0749,2017-10-01,A,1,10.64
C0749,2017-10-01,B,1,21.91
C0752,2017-10-01,A,1,10.51
C0752,2017-10-01,C,2,39.05
C0753,2017-10-01,B,2,18.77
C0754,2017-10-01,C,2,37.18
C0756,2017-10-01,C,3,37.26
C0757,2017-10-01,A,3,10.33
C0757,2017-10-01,B,3,18.54
C0757,2017-10-01,C,2,36.1
C0758,2017-10-01,C,1,38.23
C0759,2017-10-01,A,2,10.18
C0759,2017-10-01,C,1,39.9
C0761,2017-10-01,C,3,42.13
C0762,2017-10-01,B,3,18.88
C0762,2017-10-01,C,2,42.72
C0765,2017-10-01,A,1,10.5
C0765,2017-10-01,B,1,21.89
C0766,2017-10-01,A,3,9.16
C0767,2017-10-01,B,2,18.97
C0767,2017-10-01,C,2,41.83
C0768,2017-10-01,A,2,9.11
C0768,2017-10-01,B,2,18.84
C0768,2017-10-01,C,1,40.57
C0769,2017-10-01,A,3,9.27
C0769,2017-10-01,C,3,43.56
C0771,2017-10-01,B,2,19.49
C0772,2017-10-01,B,3,18.43
C0773,2017-10-01,A,1,10.99
C0773,2017-10-01,C,2,42.5
C0774,2017-10-01,C,3,39.95
C0775,2017-10-01,A,2,10.92
C0775,2017-10-01,B,3,20.71
C0781,2017-10-01,A,1,9.78
C0786,2017-10-01,A,2,10.15
C0786,2017-10-01,B,2,19.36
C0786,2017-10-01,C,1,38.01
C0789,2017-10-01,A,4,10.9
C0789,2017-10-01,C,2,43.29
C0790,2017-10-01,A,3,10.0
C0790,2017-10-01,B,1,20.92
C0793,2017-10-01,A,4,9.49
C0793,2017-10-01,C,3,41.23
C0794,2017-10-01,A,4,9.42
C0797,2017-10-01,A,3,9.92
C0798,2017-10-01,B,1,20.97
C0798,2017-10-01,C,4,40.43
C0799,2017-10-01,A,2,10.68
C0799,2017-10-01,C,2,39.46
C0800,2017-10-01,A,1,9.6
C0801,2017-10-01,B,2,18.19
C0801,2017-10-01,C,1,36.02
C0802,2017-10-01,A,2,10.49
C0802,2017-10-01,C,2,42.76
C0804,2017-10-01,B,3,18.06
C0804,2017-10-01,C,1,38.75
C0807,2017-10-01,B,2,19.98
C0807,2017-10-01,C,2,43.19
C0809,2017-10-01,A,1,10.25
C0809,2017-10-01,B,1,18.3
C0810,2017-10-01,B,2,21.59
C0811,2017-10-01,A,1,10.24
C0812,2017-10-01,A,2,9.4
C0813,2017-10-01,A,2,9.37
C0813,2017-10-01,B,3,19.74
C0813,2017-10-01,C,2,36.98
C0814,2017-10-01,A,3,10.86
C0814,2017-10-01,B,1,19.87
C0814,2017-10-01,C,1,41.41
C0816,2017-10-01,B,1,18.12
C0816,2017-10-01,C,1,37.48
C0817,2017-10-01,A,2,10.84
C0817,2017-10-01,B,2,18.38
C0817,2017-10-01,C,1,40.65
C0819,2017-10-01,B,2,21.05
C0823,2017-10-01,A,1,10.82
C0823,2017-10-01,B,3,18.2
C0823,2017-10-01,C,1,42.82
C0825,2017-10-01,A,2,9.51
C0825,2017-10-01,B,3,19.75
C0826,2017-10-01,B,2,19.23
C0826,2017-10-01,C,4,37.97
C0832,2017-10-01,B,3,19.98
C0832,2017-10-01,C,3,36.88
C0833,2017-10-01,A,1,10.23
C0834,2017-10-01,A,4,9.45
C0834,2017-10-01,C,1,40.23
C0838,2017-10-01,A,3,9.02
C0838,2017-10-01,B,4,19.87
C0838,2017-10-01,C,3,41.47
C0839,2017-10-01,A,3,9.5
C0839,2017-10-01,B,2,18.87
C0839,2017-10-01,C,1,43.05
C0840,2017-10-01,A,1,10.63
C0842,2017-10-01,B,1,21.32
C0842,2017-10-01,C,3,43.7
C0844,2017-10-01,C,4,37.06
C0849,2017-10-01,C,1,42.05
C0850,2017-10-01,A,4,10.49
C0850,2017-10-01,C,2,38.45
C0851,2017-10-01,B,1,18.29
C0852,2017-10-01,B,2,18.51
C0852,2017-10-01,C,3,43.16
C0853,2017-10-01,A,1,9.92
C0853,2017-10-01,B,2,20.57
C0855,2017-10-01,A,3,10.13
C0855,2017-10-01,B,2,20.09
C0856,2017-10-01,B,2,18.93
C0857,2017-10-01,B,1,19.29
C0857,2017-10-01,C,2,38.95
C0860,2017-10-01,A,1,9.33
C0861,2017-10-01,A,1,10.38
C0862,2017-10-01,A,1,9.33
C0862,2017-10-01,B,2,21.26
C0865,2017-10-01,A,2,9.66
C0865,2017-10-01,C,1,42.36
C0866,2017-10-01,A,2,10.32
C0866,2017-10-01,C,3,39.24
C0867,2017-10-01,B,3,20.62
C0867,2017-10-01,C,2,42.68
C0868,2017-10-01,B,2,19.34
C0870,2017-10-01,B,2,19.23
C0870,2017-10-01,C,3,37.81
C0874,2017-10-01,B,4,20.8
C0874,2017-10-01,C,1,39.54
C0875,2017-10-01,C,2,40.94
C0876,2017-10-01,B,3,18.0
C0882,2017-10-01,A,2,10.42
C0882,2017-10-01,B,1,21.94
C0886,2017-10-01,B,2,18.86
C0886,2017-10-01,C,1,40.89
C0887,2017-10-01,B,1,19.82
C0888,2017-10-01,A,1,9.35
C0888,2017-10-01,C,1,36.76
C0890,2017-10-01,B,1,20.13
C0892,2017-10-01,B,2,19.28
C0892,2017-10-01,C,1,37.31
C0894,2017-10-01,A,1,9.28
C0896,2017-10-01,B,1,19.0
C0897,2017-10-01,A,1,9.82
C0898,2017-10-01,A,1,10.53
C0898,2017-10-01,B,2,21.46
C0898,2017-10-01,C,3,37.89
C0902,2017-10-01,B,3,20.38
C0903,2017-10-01,A,1,10.7
C0903,2017-10-01,B,2,21.36
C0903,2017-10-01,C,3,38.81
C0904,2017-10-01,B,1,20.78
C0909,2017-10-01,A,2,10.1
C0909,2017-10-01,C,2,43.51
C0910,2017-10-01,A,3,9.56
C0910,2017-10-01,C,1,38.68
C0913,2017-10-01,B,4,21.77
C0915,2017-10-01,A,3,9.04
C0915,2017-10-01,C,2,40.17
C0918,2017-10-01,C,1,41.38
C0919,2017-10-01,C,3,38.95
C0922,2017-10-01,C,2,41.79
C0923,2017-10-01,C,1,36.23
C0924,2017-10-01,A,2,10.45
C0925,2017-10-01,B,4,19.08
C0925,2017-10-01,C,2,37.43
C0926,2017-10-01,A,1,10.44
C0926,2017-10-01,C,2,42.02
C0927,2017-10-01,B,1,21.09
C0927,2017-10-01,C,3,39.84
C0928,2017-10-01,B,1,20.32
C0928,2017-10-01,C,2,43.8
C0929,2017-10-01,A,1,9.53
C0932,2017-10-01,A,1,10.26
C0932,2017-10-01,B,3,19.36
C0932,2017-10-01,C,2,39.81
C0934,2017-10-01,C,3,41.06
C0937,2017-10-01,A,3,9.41
C0937,2017-10-01,B,4,19.28
C0937,2017-10-01,C,2,40.77
C0940,2017-10-01,A,3,10.19
C0941,2017-10-01,A,2,9.7
C0941,2017-10-01,B,1,18.13
C0941,2017-10-01,C,1,36.44
C0942,2017-10-01,A,4,9.71
C0942,2017-10-01,C,1,41.8
C0945,2017-10-01,A,2,9.77
C0945,2017-10-01,B,2,19.25
C0947,2017-10-01,A,2,10.92
C0950,2017-10-01,B,2,18.06
C0950,2017-10-01,C,3,38.53
C0951,2017-10-01,A,1,10.02
C0955,2017-10-01,C,1,37.39
C0956,2017-10-01,B,2,18.02
C0956,2017-10-01,C,1,36.04
C0957,2017-10-01,B,2,18.46
C0958,2017-10-01,B,2,20.32
C0960,2017-10-01,B,3,18.37
C0963,2017-10-01,B,2,19.08
C0963,2017-10-01,C,1,39.16
C0965,2017-10-01,A,2,10.33
C0967,2017-10-01,C,2,40.29
C0969,2017-10-01,A,2,10.54
C0969,2017-10-01,B,2,18.45
C0969,2017-10-01,C,3,43.7
C0970,2017-10-01,A,2,10.92
C0970,2017-10-01,C,1,37.05
C0972,2017-10-01,B,1,21.85
C0972,2017-10-01,C,2,39.48
C0974,2017-10-01,B,1,21.49
C0974,2017-10-01,C,4,38.24
C0975,2017-10-01,A,2,10.5
C0979,2017-10-01,C,1,39.52
C0980,2017-10-01,A,2,10.05
C0980,2017-10-01,B,1,21.7
C0980,2017-10-01,C,3,38.07
C0982,2017-10-01,B,2,18.9
C0982,2017-10-01,C,1,41.18
C0983,2017-10-01,B,3,19.24
C0986,2017-10-01,B,3,18.63
C0986,2017-10-01,C,1,41.52
C0987,2017-10-01,A,1,9.96
C0988,2017-10-01,C,1,38.72
C0990,2017-10-01,B,1,21.12
C0991,2017-10-01,B,2,18.6
C0995,2017-10-01,A,2,9.58
C0997,2017-10-01,A,3,10.93
C0997,2017-10-01,B,3,21.72
C0997,2017-10-01,C,1,42.72
C0998,2017-10-01,A,1,10.58
C0998,2017-10-01,C,2,43.11
C1000,2017-10-01,A,2,9.16
C1000,2017-10-01,C,1,43.22
C0001,2017-11-01,A,1,9.92
C0001,2017-11-01,B,1,22.0
C0001,2017-11-01,C,1,41.48
C0002,2017-11-01,A,4,9.19
C0002,2017-11-01,C,4,39.34
C0004,2017-11-01,C,2,36.91
C0006,2017-11-01,A,1,9.27
C0006,2017-11-01,C,1,37.27
C0010,2017-11-01,A,5,10.67
C0010,2017-11-01,C,4,41.14
C0015,2017-11-01,B,4,19.37
C0018,2017-11-01,B,2,20.67
C0018,2017-11-01,C,3,40.3
C0019,2017-11-01,B,5,19.23
C0020,2017-11-01,A,3,9.06
C0020,2017-11-01,B,3,18.99
C0020,2017-11-01,C,2,41.11
C0021,2017-11-01,B,1,21.63
C0021,2017-11-01,C,3,39.14
C0024,2017-11-01,A,2,9.25
C0024,2017-11-01,B,3,19.51
C0024,2017-11-01,C,4,36.5
C0025,2017-11-01,A,2,10.64
C0025,2017-11-01,B,3,18.5
C0025,2017-11-01,C,3,38.8
C0027,2017-11-01,C,3,41.4
C0028,2017-11-01,C,2,37.93
C0030,2017-11-01,C,3,39.55
C0031,2017-11-01,C,3,38.27
C0034,2017-11-01,B,1,20.74
C0035,2017-11-01,B,1,19.82
C0035,2017-11-01,C,1,43.5
C0037,2017-11-01,A,3,9.34
C0037,2017-11-01,B,1,21.01
C0040,2017-11-01,A,4,10.61
C0040,2017-11-01,C,2,41.78
C0041,2017-11-01,B,4,20.6
C0041,2017-11-01,C,2,41.41
C0042,2017-11-01,A,3,9.87
C0042,2017-11-01,C,1,43.4
C0048,2017-11-01,C,1,39.79
C0062,2017-11-01,A,2,9.81
C0062,2017-11-01,B,3,19.2
C0066,2017-11-01,A,1,10.67
C0066,2017-11-01,C,5,40.55
C0075,2017-11-01,A,3,10.86
C0075,2017-11-01,B,3,19.96
C0075,2017-11-01,C,2,38.65
C0077,2017-11-01,A,3,10.0
C0077,2017-11-01,B,3,19.37
C0080,2017-11-01,A,3,9.38
C0080,2017-11-01,B,1,21.44
C0081,2017-11-01,A,1,10.92
C0081,2017-11-01,B,3,20.58
C0081,2017-11-01,C,3,43.99
C0084,2017-11-01,A,3,9.96
C0085,2017-11-01,C,3,38.11
C0088,2017-11-01,A,1,9.97
C0088,2017-11-01,B,4,18.18
C0089,2017-11-01,A,2,9.43
C0089,2017-11-01,B,1,21.07
C0089,2017-11-01,C,1,37.3
C0091,2017-11-01,A,4,10.61
C0092,2017-11-01,B,1,20.2
C0096,2017-11-01,C,1,42.64
C0097,2017-11-01,A,5,10.66
C0097,2017-11-01,B,2,18.46
C0097,2017-11-01,C,1,40.56
C0098,2017-11-01,B,3,20.3
C0099,2017-11-01,A,3,9.67
C0099,2017-11-01,B,1,18.14
C0105,2017-11-01,B,2,20.97
C0105,2017-11-01,C,3,43.79
C0107,2017-11-01,A,4,10.97
C0107,2017-11-01,B,4,21.45
C0115,2017-11-01,A,4,9.39
C0115,2017-11-01,B,3,19.25
C0115,2017-11-01,C,1,39.07
C0117,2017-11-01,C,3,38.48
C0119,2017-11-01,A,3,10.93
C0119,2017-11-01,B,2,20.34
C0119,2017-11-01,C,2,43.13
C0120,2017-11-01,A,4,10.23
C0120,2017-11-01,B,1,19.59
C0121,2017-11-01,A,1,10.61
C0121,2017-11-01,C,4,39.41
C0123,2017-11-01,A,1,9.57
C0124,2017-11-01,B,1,19.6
C0124,2017-11-01,C,5,39.02
C0126,2017-11-01,C,1,39.97
C0127,2017-11-01,A,3,9.34
C0127,2017-11-01,B,3,18.64
C0127,2017-11-01,C,5,37.76
C0128,2017-11-01,A,1,10.31
C0128,2017-11-01,B,1,21.86
C0128,2017-11-01,C,3,37.5
C0130,2017-11-01,B,3,20.46
C0130,2017-11-01,C,4,41.2
C0134,2017-11-01,A,1,9.68
C0134,2017-11-01,B,2,18.21
C0136,2017-11-01,A,3,9.05
C0136,2017-11-01,B,3,18.02
C0137,2017-11-01,B,4,19.74
C0137,2017-11-01,C,4,38.98
C0139,2017-11-01,A,3,10.62
C0139,2017-11-01,B,4,20.55
C0140,2017-11-01,A,1,10.37
C0140,2017-11-01,B,1,20.43
C0140,2017-11-01,C,3,42.4
C0141,2017-11-01,B,1,21.73
C0144,2017-11-01,A,2,9.44
C0144,2017-11-01,C,3,38.39
C0145,2017-11-01,B,2,18.47
C0147,2017-11-01,A,4,10.33
C0147,2017-11-01,B,1,18.27
C0147,2017-11-01,C,4,38.62
C0148,2017-11-01,A,1,10.27
C0148,2017-11-01,B,1,18.32
C0148,2017-11-01,C,2,38.89
C0152,2017-11-01,C,3,40.94
C0154,2017-11-01,A,3,9.65
C0155,2017-11-01,B,2,18.02
C0155,2017-11-01,C,5,43.99
C0157,2017-11-01,C,4,38.08
C0158,2017-11-01,A,1,9.47
C0158,2017-11-01,C,2,37.93
C0160,2017-11-01,A,1,9.9
C0160,2017-11-01,B,2,18.83
C0161,2017-11-01,A,3,9.96
C0161,2017-11-01,B,2,21.47
C0162,2017-11-01,A,2,10.65
C0162,2017-11-01,B,1,18.44
C0163,2017-11-01,B,3,20.76
C0165,2017-11-01,A,4,9.53
C0165,2017-11-01,B,1,18.4
C0167,2017-11-01,A,1,9.82
C0167,2017-11-01,B,2,21.69
C0167,2017-11-01,C,1,36.02
C0168,2017-11-01,C,2,41.2
C0169,2017-11-01,A,5,9.81
C0170,2017-11-01,A,2,9.41
C0175,2017-11-01,A,2,9.06
C0175,2017-11-01,B,1,18.49
C0176,2017-11-01,A,3,10.35
C0176,2017-11-01,B,5,18.33
C0176,2017-11-01,C,3,41.52
C0177,2017-11-01,A,2,9.11
C0177,2017-11-01,B,1,20.59
C0177,2017-11-01,C,3,42.88
C0179,2017-11-01,A,3,9.18
C0179,2017-11-01,B,3,19.4
C0180,2017-11-01,A,3,10.14
C0180,2017-11-01,B,3,20.74
C0180,2017-11-01,C,4,38.71
C0182,2017-11-01,B,3,20.72
C0182,2017-11-01,C,1,37.87
C0183,2017-11-01,A,1,10.53
C0183,2017-11-01,B,1,21.65
C0184,2017-11-01,B,3,20.06
C0184,2017-11-01,C,4,36.77
C0185,2017-11-01,A,3,9.75
C0185,2017-11-01,C,3,39.31
C0186,2017-11-01,B,5,20.51
C0186,2017-11-01,C,3,39.04
C0187,2017-11-01,A,4,10.98
C0187,2017-11-01,C,4,40.02
C0188,2017-11-01,A,3,10.19
C0188,2017-11-01,B,1,21.37
C0189,2017-11-01,B,2,21.21
C0190,2017-11-01,A,4,10.11
C0190,2017-11-01,B,5,19.11
C0191,2017-11-01,B,3,18.42
C0191,2017-11-01,C,3,39.16
C0192,2017-11-01,B,1,19.8
C0192,2017-11-01,C,3,39.14
C0193,2017-11-01,A,2,10.78
C0193,2017-11-01,B,1,18.91
C0194,2017-11-01,A,2,10.18
C0194,2017-11-01,B,4,20.51
C0194,2017-11-01,C,3,42.89
C0195,2017-11-01,B,2,21.06
C0195,2017-11-01,C,2,36.79
C0199,2017-11-01,A,3,9.33
C0199,2017-11-01,C,2,40.1
C0201,2017-11-01,A,3,9.59
C0201,2017-11-01,B,2,19.63
C0206,2017-11-01,A,2,10.53
C0208,2017-11-01,B,2,19.63
C0209,2017-11-01,C,1,38.37
C0212,2017-11-01,A,4,10.07
C0212,2017-11-01,B,1,18.46
C0212,2017-11-01,C,2,42.51
C0213,2017-11-01,C,1,43.15
C0215,2017-11-01,C,2,39.99
C0217,2017-11-01,B,4,21.4
C0217,2017-11-01,C,1,38.45
C0218,2017-11-01,C,5,41.97
C0219,2017-11-01,C,2,36.31
C0220,2017-11-01,C,1,43.76
C0221,2017-11-01,A,2,10.15
C0221,2017-11-01,C,1,37.03
C0222,2017-11-01,C,2,40.83
C0223,2017-11-01,B,1,18.26
C0223,2017-11-01,C,2,43.8
C0225,2017-11-01,C,3,36.87
C0227,2017-11-01,A,3,10.55
C0228,2017-11-01,A,1,9.39
C0228,2017-11-01,B,4,18.28
C0229,2017-11-01,A,4,10.89
C0229,2017-11-01,B,3,18.32
C0233,2017-11-01,B,3,19.17
C0235,2017-11-01,A,2,10.57
C0235,2017-11-01,B,4,21.38
C0235,2017-11-01,C,3,38.42
C0236,2017-11-01,A,4,9.38
C0236,2017-11-01,C,2,40.79
C0238,2017-11-01,A,1,9.53
C0239,2017-11-01,A,4,9.24
C0239,2017-11-01,B,1,19.99
C0239,2017-11-01,C,5,36.33
C0241,2017-11-01,A,1,9.38
C0241,2017-11-01,B,2,18.74
C0243,2017-11-01,A,2,9.7
C0243,2017-11-01,B,1,18.31
C0247,2017-11-01,C,3,38.17
C0249,2017-11-01,A,1,10.3
C0250,2017-11-01,B,1,19.43
C0251,2017-11-01,B,2,20.77
C0251,2017-11-01,C,3,36.34
C0252,2017-11-01,B,2,19.87
C0252,2017-11-01,C,2,42.61
C0254,2017-11-01,A,2,9.68
C0254,2017-11-01,B,1,21.88
C0256,2017-11-01,B,2,18.06
C0258,2017-11-01,A,3,10.32
C0258,2017-11-01,B,4,18.03
C0258,2017-11-01,C,2,37.68
C0259,2017-11-01,A,4,9.49
C0259,2017-11-01,B,1,21.9
C0259,2017-11-01,C,1,41.23
C0261,2017-11-01,B,1,21.14
C0262,2017-11-01,A,2,10.71
C0262,2017-11-01,B,4,19.07
C0264,2017-11-01,A,2,9.85
C0264,2017-11-01,C,2,40.67
C0265,2017-11-01,A,3,10.66
C0265,2017-11-01,B,4,18.22
C0270,2017-11-01,A,1,9.5
C0270,2017-11-01,C,3,42.11
C0276,2017-11-01,A,1,10.34
C0276,2017-11-01,B,2,19.06
C0277,2017-11-01,A,4,9.89
C0279,2017-11-01,A,2,9.27
C0279,2017-11-01,C,1,40.54
C0281,2017-11-01,A,4,9.87
C0282,2017-11-01,A,2,9.21
C0282,2017-11-01,B,2,19.06
C0283,2017-11-01,C,5,37.96
C0284,2017-11-01,A,2,9.48
C0290,2017-11-01,A,1,9.16
C0290,2017-11-01,C,3,37.5
C0293,2017-11-01,B,1,18.35
C0293,2017-11-01,C,5,37.1
C0295,2017-11-01,A,3,9.94
C0296,2017-11-01,A,3,10.04
C0296,2017-11-01,C,1,37.19
